(39.93579620444078, 67.78905630226649)
(24.310052405917446, 24.91863171665274)
(-113.71292577516007, 61.019603156381976)
(69.38261342406764, 72.64430555353735)
(23.9095503336533, 28.82667496344432)
(-15.052746355579586, 14.913028326263671)
(134.99615396585585, -18.66840914443779)
(122.5829534532416, -20.01385519301769)
(91.76218429948858, 63.09562061143387)
(6.945733919588633, 18.597107745002944)
(-60.16438613861922, -22.361101707583018)
(142.01798344770884, -14.09342353380977)
(82.04321612569771, 65.58513542752729)
(7.676789994111061, 21.130514618953583)
(-116.8486917878607, 45.67543984347694)
(9.649790015251, -1.2578121523626606)
(142.9754687495684, 71.28379980806906)
(-66.18046159436403, -15.59476196431396)
(-99.54913026814096, 54.19285841643861)
(-119.68002166939115, 62.15263791519226)
(-108.53724940523489, 29.13027714942534)
(24.602402539667537, -17.24597390044424)
(-71.91688594538381, -35.42999385633762)
(9.430179996437715, 22.843379740242895)
(29.336869154586765, 51.52615774771655)
(154.46999414194204, 64.32768913141072)
(-36.993287161553724, -7.944992607642192)
(-39.34670748154821, -10.121949096973836)
(33.0434237911812, 54.60638508457561)
(43.04865671007343, 50.44099912820042)
(-73.83943145913062, -6.681203218292012)
(-123.22909733033254, 66.18532015924521)
(120.11387303349807, 33.87901680951347)
(102.62343670729769, 53.59334010684165)
(-93.98206285990642, 37.92160057239384)
(38.71683327126203, 53.64950901268813)
(-43.47809014832802, -18.580992208706192)
(33.69200605350548, 60.04555586237504)
(99.9696553781813, 53.558146412790364)
(30.578072320088353, 66.46388117306321)
(68.58254095832979, 32.600331866999966)
(105.46269623850765, 21.98105170979001)
(-103.44868033051473, 22.43655478905076)
(21.382598384591148, 12.177914518525569)
(-79.0123884024096, -0.7572702499903556)
(102.61314096587842, 64.68146907924194)
(143.1331935342938, 75.59788812606737)
(29.07263182211898, 55.441351685393215)
(-61.7100698888007, -5.874054793274766)
(22.580882299174846, -30.707591161856058)
(134.73833072563468, -15.593944292989121)
(24.035563090037982, 20.57126106663094)
(101.43348251669062, 60.970279410727215)
(-103.36715091310337, 57.451142218435336)
(100.17265341168383, 18.521867229321145)
(98.05158443759206, 70.51745707459534)
(-46.07293112057312, -20.674944997300443)
(-50.82368813368876, 74.96945755895439)
(-80.56128185207035, 81.46881865766403)
(81.20964702655425, 18.334328764166955)
(-58.35659386781154, -33.28092833175063)
(25.491179489682168, 58.39544676850724)
(22.20581141285217, 28.269141886244853)
(49.50788360736598, 64.15359490019026)
(-42.6878740674411, -18.088338192358904)
(-73.53997359430569, -15.172575795602526)
(37.44095424513583, 45.271885868031546)
(2.051943532496665, 30.86484910305525)
(38.90445808019706, 36.16225300357455)
(-44.454906977070095, -11.908692999699383)
(115.8640954324685, 38.385186982128886)
(48.660750349483976, 52.76356080029569)
(76.48298915660354, 53.86243553170826)
(-119.86434508030916, 57.36758451760866)
(83.41533811564068, 71.16976711466253)
(102.90032924449702, 44.72128941345727)
(144.69029551401627, -30.249938877720894)
(110.85464780437968, 63.09749561441771)
(68.3075116837368, 34.19221643958264)
(-68.32259335171615, -53.50002404614091)
(-74.3160145785531, 53.66921632426332)
(86.91457171185874, 45.79856377186522)
(-45.85807823838644, -22.294307560986624)
(-48.93871158375123, 75.09815936012498)
(34.7433416759707, 23.668655883920806)
(-9.190810402789822, 22.815232159497086)
(69.98543418674953, 46.29754467094486)
(12.186432708032015, 19.316124751578613)
(30.310463257468342, -29.82938239497038)
(92.33719893761571, 39.41426807452984)
(30.85176614154011, 66.07317743711371)
(-117.24082122433009, 57.06614463478701)
(-127.0329381013221, 69.41610405275912)
(-88.44370171076821, 43.03934962617521)
(101.41642896307621, 53.449422948257535)
(-23.646018220927374, 80.71991465392378)
(-152.95557894332302, 63.598857837505705)
(144.66926603183367, 68.56497045899937)
(15.120462880778717, 0.9665886662416625)
(76.58035796144588, 51.55793917312889)
(22.062163715693174, 44.50584342555317)
(-32.476691161073035, 67.86618218021866)
(32.91450716648217, 13.910720076955869)
(26.12238667336743, -26.335575087849264)
(-110.88964869084091, 71.65852620342105)
(-65.53266660012764, -11.972200161421668)
(-78.75688627318229, 79.7012941321515)
(135.71056456710255, -34.68784861049218)
(-100.15589216879674, 67.45133244450716)
(57.65204032736267, 27.767821306294366)
(126.81111646115937, 63.446092076108926)
(57.13377772414151, 67.35137601741476)
(-54.39206229393095, 1.0926328615088607)
(118.59619650882286, 52.5951404893527)
(64.1184502742278, 33.46928138287407)
(-114.7914018255746, 31.889465388687427)
(-73.9560328614582, 8.92253914997356)
(79.2185904809549, 40.565858706586766)
(-44.59302874240805, 78.73516706446222)
(-4.8281176596755415, 7.825537149997643)
(-68.83384650347162, -47.7385195882962)
(107.1118505321536, 44.841672172215)
(25.598812151741612, 30.643427895285512)
(-62.733067235841446, 80.26971823690545)
(-23.245029449473037, 71.12812996740638)
(115.32268724787286, 63.2379600240898)
(14.959409292998089, 77.11831697493739)
(-67.97889619645483, -35.86204016521638)
(-56.94583699720438, 76.44599005771968)
(-156.88779259892559, 63.835029454567405)
(-52.3436093524012, -9.83800069370919)
(51.641245822785635, 17.31621395985856)
(109.75699571048233, 28.74011485069883)
(4.231276629739909, 47.590171446438575)
(18.25273932303466, -28.70082736249808)
(0.7926168614798144, 34.070023365396736)
(33.972782190153225, 0.3875468404370963)
(-102.12919531715382, 63.771851564130344)
(-107.95651030397444, 61.99175365973528)
(-70.72924886612931, -44.13359895384238)
(132.93015654400023, 54.935373286848545)
(40.600840449024446, 50.37367893358797)
(118.64160312671709, 59.594405551612795)
(-67.94842879651316, -3.7560646333242005)
(129.4653051200233, 45.2325528773126)
(-73.4253527078007, 0.5553400645613635)
(90.83528098473437, 44.26640395201443)
(46.07255912697207, 40.25470558152438)
(26.258795768747945, 11.790659842815174)
(-63.99418573438996, 78.24428238868654)
(-70.63102626788744, -49.08206393661888)
(-117.86226125022836, 71.39169455718348)
(17.24130127179359, -10.237639556084233)
(-64.54935378965223, 52.086767020113285)
(35.434091878815565, -22.54687679447558)
(118.25763761326704, 57.67086813236219)
(-112.77751313531893, 54.420237243078844)
(109.21286392508961, 47.226753614932136)
(13.741140546108, -3.973877580989992)
(38.86971631213922, -8.193564799180848)
(-154.49801203699232, 65.97396762174725)
(27.121191034546996, -21.58435608781822)
(13.070138956444652, 30.168289057494476)
(124.04564456982155, -22.388148157435083)
(27.10253604917733, -6.95609351912789)
(3.4948291986901836, 48.07522961784599)
(122.41269234888472, 17.195693762271887)
(37.40716601257901, 30.569434341339644)
(-5.531923277796466, 39.839069962069146)
(-179.28487321437376, 67.09713336468224)
(48.22237880066089, -17.638405077861535)
(36.571276480772696, -12.067958591030745)
(97.26491772531779, 34.63164019778942)
(16.16594540293329, 50.91963421863957)
(104.06959475896059, 71.33115336199583)
(99.31677994080025, 17.398687392811865)
(86.87249421442169, 57.27486393021579)
(-9.137060297091864, 9.477960774302048)
(-69.84800470754287, -32.377322808973034)
(43.01721280313103, 40.457548780120476)
(106.25898309571505, 14.765335643457377)
(52.78723214994332, 23.36636908008623)
(14.636988227118167, 30.78165412285523)
(35.73101608544397, 40.68031349608512)
(-128.5790571149437, 52.81209627466549)
(91.27789519228168, 56.52983346517013)
(96.78778661953305, 73.65420858234322)
(-81.12583234987551, 40.51427111902436)
(-69.02781231888385, 5.454582804845444)
(89.3348013917431, 34.52931606624021)
(27.546358790969748, -14.256175432276692)
(73.8063820533975, 40.16168471023238)
(105.03910032769187, 28.533185099371124)
(-56.716105623062475, 78.80898174958583)
(-134.27591866492182, 59.75180928469129)
(-61.71924601700947, 3.2614548203402904)
(17.448964377694267, -8.722590403374454)
(-86.42135803874518, 41.3121718502226)
(-150.8437665330816, 60.510723302634005)
(92.43130593190142, 56.945075932799284)
(-105.12996222544696, 21.99927347318433)
(-88.93176750857128, 72.2846227095421)
(32.80354492930823, -2.7160430280409003)
(-26.99848963465152, 82.43725469130439)
(136.83080404763166, -22.6197963138425)
(140.56648464857085, -2.940898024523264)
(53.32133227242372, 53.924445793437144)
(-84.9331301803245, 34.82172025726457)
(67.01450084091556, 57.08124780027711)
(36.39568684939138, 4.063485669238744)
(120.05659957041456, -9.821301621719613)
(-9.675304986093579, 51.962206696486504)
(49.120965886334204, 36.04677886383118)
(7.543296451409105, 10.697949633405685)
(-68.17322870530982, -12.7100470538182)
(93.16150548326272, 66.18079646811373)
(-7.669543846598401, 52.27445015401588)
(36.50074687581869, 40.22637962267538)
(66.25998799688358, 36.46789358582335)
(-113.78258707559654, 38.632788357538885)
(19.474841305636033, 16.80747874059942)
(-68.7850587118088, 53.51863145002142)
(-85.13577342529108, 79.52596450555617)
(-9.549873783189497, 8.304832413930626)
(71.13413539190316, 35.40202469359356)
(16.744085190909118, -15.669587444981431)
(-82.13666843937226, 70.67330682534615)
(-69.90675530654669, -50.75465115794687)
(84.53438272466019, 46.04904013665089)
(-116.92629392113909, 73.2304237634699)
(93.84520420608368, 80.0433462569058)
(111.17857784493839, -0.8578628924839222)
(63.29645074631378, 49.36778584995923)
(-95.21862825822593, 52.29189695699557)
(39.50762179644826, 41.08814243300287)
(-48.85049284898139, -22.89309252646848)
(90.78432779162853, 58.966240046641104)
(117.34710519286386, -29.97509442573414)
(0.47027327701778177, 40.74733708864005)
(76.71261873073212, 34.45655807688419)
(72.89131891098796, 52.23626802232968)
(107.54757825010722, 56.24467881532652)
(-7.994500995709359, 36.940210206432795)
(37.63111541857714, 10.284749067554031)
(-51.48416547843709, 65.07107284892697)
(54.57711967274298, 62.48144755391837)
(4.3188651914714455, 19.651580158709677)
(90.8417872931775, 55.92225947191804)
(20.652788903727867, -7.4592234722566815)
(-3.497740800060626, 51.272580085914655)
(103.3585492584786, 31.963276448283622)
(114.97855255472791, 60.36658808022466)
(-4.857986333356081, 29.310917934205335)
(-87.97106800135889, 48.57987405479287)
(-125.36676850737857, 56.497115726882015)
(44.14038853800588, 24.675671644878747)
(72.04884853360855, 56.120490076349995)
(-124.13176832756439, 58.9196198807939)
(90.76873072033914, 24.718355507944977)
(70.05168495056611, 67.37140346115498)
(-104.73244917597245, 26.625132323377997)
(86.49025085798064, 37.41689830565727)
(-96.5677064589356, 29.192353134597184)
(-65.33274559790392, 65.67107515936834)
(146.74650173082284, 70.88681970271347)
(128.46835184737955, 68.16935423244811)
(-87.65828633013552, 70.8081572160205)
(149.78165743983772, 71.30671448823261)
(44.01842282207167, 35.85986820382381)
(96.21244794805699, 17.3896003103509)
(33.5136861033082, -20.54103327516198)
(-53.120490674587046, 80.91286852275934)
(94.92255959717437, 59.47875409488583)
(0.09685118576774698, 29.402372103840406)
(-101.05194068173743, 58.86008537397899)
(85.92354909559947, 34.151484768675004)
(6.577416500829116, 59.79236942597615)
(150.70437845729856, -28.295551862195836)
(-112.11910399410031, 66.62696039360424)
(-111.74609387323376, 54.49111638334338)
(-118.12089426473943, 34.092418916572356)
(-154.34032547136079, 68.76405932722497)
(74.2158313854635, 48.00918512518527)
(1.8853967061133687, 10.76496140184696)
(31.560881229015365, 12.185680605008486)
(75.94794116177877, 20.195244934559085)
(44.89382964440148, 37.709034734807986)
(14.360738135539975, 25.95633559462904)
(-157.2617300666697, 60.058539395478704)
(79.34813233336342, 46.41236538060264)
(95.69217528445438, 38.78330808261211)
(-4.3554927639285665, 48.28784121412514)
(118.74741595433977, 43.31198009265054)
(-106.39715988317724, 44.905633752407624)
(-53.84864548050054, -11.090211726171304)
(-11.687701719640074, 18.35745025155815)
(-92.8496965176384, 48.329884011337015)
(16.28737235978022, 76.91924333772477)
(62.47931969983753, 76.3049487315553)
(10.046364501007758, -0.12682243841018703)
(-66.75906765629551, 56.23981711757392)
(-103.50705725324659, 63.20947196417987)
(112.17906038081452, 55.55731833833116)
(-43.61422297212383, 79.6835397367339)
(68.47553719505896, 25.35581924941674)
(-144.0909227343044, 60.30724247591601)
(-103.6298859218966, 53.29252611562612)
(79.79272415947446, 32.42896997674163)
(-76.94977924911966, 45.666145930838354)
(81.29684653704334, 38.26145950380416)
(119.42865151762146, -26.71880913898429)
(67.64405084029823, 34.6955874005035)
(-63.611630831339866, -24.201153445728593)
(-114.19729879961558, 39.670927534392234)
(21.787847477653628, 42.01259889602525)
(-63.473519850783305, 56.5636862923142)
(7.351946466532183, 45.69211225048545)
(83.39345507312362, 62.63669344836549)
(103.1768483691967, 77.45856690914664)
(115.51730733336711, 64.49642476713535)
(-64.45322287632206, 59.955530095643525)
(127.24294439170336, -18.875342041810313)
(108.49235642121744, 67.43813100498318)
(-113.53081049016366, 35.00858977828251)
(61.55126134172238, 55.27070291834181)
(-119.28904803596171, 39.17081975846543)
(65.10955890814517, 63.197476778211865)
(-93.98207704357947, 42.982023309362376)
(101.45176754116608, 43.84595064368429)
(49.203208209003634, 34.626455219817245)
(40.75802325339836, 45.21507869806641)
(-55.771184640750874, -13.020609143400847)
(-95.35747965602006, 39.4533912057432)
(28.974921638555116, 65.66894005606088)
(-31.754714778972044, 71.4026421768043)
(126.30239095914158, 57.929012235269994)
(-106.30659687344014, 67.31211955922362)
(74.92377898496088, 26.87504770080845)
(-81.26621467224244, 8.50882594172377)
(39.16928100091903, 44.5206227975911)
(-101.31018279354446, 48.39883918705371)
(-109.65615148728315, 34.27944270054175)
(16.553747566650628, 60.44880057031236)
(119.6301622847144, 28.77496198906094)
(-121.1609931459156, 43.06207328093143)
(-58.087090555167535, -17.29790511417194)
(29.522679658143403, 7.463515281250764)
(77.0809108900508, 24.786826596648183)
(134.30816836785675, 50.95831306616009)
(120.36127078022389, -31.793714837994884)
(35.92746579129181, 20.638208046407897)
(-78.07290823063741, -6.594600562874703)
(177.79415111964812, -38.82351075724968)
(-88.53894402990075, 37.12952666181779)
(123.42645736738518, 60.923368694766594)
(52.6360559733489, 44.67238592639495)
(-108.45010453746166, 40.61498834582949)
(-79.68465684496438, 48.016686405128894)
(142.40324992053672, -33.31757273695199)
(-1.3145222358105002, 9.782718511757963)
(-81.59952121729121, 25.854805302816985)
(15.093857775371958, 30.79772182819427)
(60.84356169851441, 75.09471554141913)
(5.254562391815853, 61.46924999765403)
(134.01634241486954, -20.652085604883922)
(-98.67062541304216, 24.503752247825503)
(27.743383186121918, -21.622925105069797)
(129.0902513257651, 64.01417569200675)
(-99.72696912759739, 50.5068880950779)
(-123.21947809948168, 62.31601736025104)
(-63.25643078143929, -27.31395797961651)
(135.16239012525875, 54.09785837272827)
(63.433315035921595, 43.45633742584815)
(-95.9877174727406, 30.71688911426338)
(108.7016247225846, 34.565591249342546)
(-99.50384698777773, 58.203470420653815)
(13.195360397022966, 66.23267251632848)
(123.90288633269518, 54.33407604850041)
(-106.02687940449846, 41.063410513948526)
(-89.8627940820732, 31.355833693391304)
(126.19725540914095, 56.02456200965264)
(77.97852681527922, 9.004334649618656)
(145.36132084002497, -42.242218466326484)
(124.41371203503945, 53.4317578273145)
(-0.37446639788367975, 32.12194951607604)
(-41.694675873320165, 67.94288891118606)
(67.31704781330433, 27.439939390957264)
(45.18312623905544, 7.132109603284647)
(105.57474414658361, 59.14641791998159)
(-119.94038378816947, 54.58945055581813)
(156.16099543032828, 65.90075901909066)
(45.57959226081343, 58.15666255207583)
(9.33049058454705, 40.298685275567806)
(77.08829762059275, 43.841811099114096)
(108.59022683737322, 13.063447370849033)
(-112.34560606466168, 35.856173829977905)
(26.522436264296942, 24.46864270174153)
(-75.8708023484098, 61.949905427352746)
(37.11638489716694, 0.8059631888671959)
(115.2311711228528, 64.1203771547147)
(14.891371675466559, 77.68058891931446)
(8.906246346005872, 5.089152699088018)
(156.98801522404716, 65.30434873147118)
(103.93757624761952, -1.0828069250886472)
(-10.66541076556797, 21.417578402034906)
(97.67273768373008, 55.58054305848691)
(32.73537717330538, 49.50579577017078)
(-58.4075042232875, 2.752972709525295)
(12.219505903160552, 46.87752820984548)
(96.82538866680926, 42.508206381768645)
(-156.04185167713362, 70.52624057873436)
(22.76165281104838, -16.844837300292312)
(-47.08153294319433, -14.133270822901665)
(3.5761660941240905, 33.45445241706953)
(156.27582810643895, 68.91377621102745)
(32.30982008487203, 20.170844163075543)
(6.100031072794934, 17.63178415260728)
(-5.197902162164212, 40.42297154317089)
(-70.9152803511958, -4.310775781198458)
(109.87509722278025, 71.45096295264685)
(-70.07299797163715, -4.761777262270385)
(-99.54446689578437, 75.50217003270674)
(-155.39810409234892, 63.01527609420452)
(-86.69371890676972, 52.32513705479545)
(98.0605615962159, 38.66575101604988)
(-44.698765073732545, 64.26271288693184)
(94.06444942450963, 62.22424022647385)
(38.51943658268891, 39.738952854114046)
(22.32770199824276, 77.93051018007608)
(81.31366134473308, 23.49746723675372)
(20.850081487095565, 28.84204827374643)
(65.57102368448707, 34.73936913155481)
(-70.53964982034034, -28.802091497800873)
(68.23184535373298, 59.85474277025551)
(18.01597843199525, -20.217764038661954)
(-66.50789302785836, -15.772154880700697)
(117.41293825285044, 67.61101092905469)
(-79.77694069402804, 45.418060613218586)
(-50.702565832837024, -12.861316452404097)
(11.13210444644389, 15.60247188726018)
(-76.25103055148836, 64.7748267332378)
(45.36663159065537, 39.9261960358165)
(-43.209627474436815, 74.23128532592759)
(19.29016898145494, 50.115922405216054)
(134.01380755948094, -22.912284187329632)
(36.2385173753824, 38.89695113500545)
(97.36387092051189, 49.49634109731545)
(70.7675940111867, 33.90836146649947)
(58.34270255151813, 67.30465026409792)
(-178.3933928650633, 71.06760898331504)
(50.190234448348576, 60.29257475627725)
(114.44172033868972, 59.43023060134516)
(66.78947777362987, 63.97575495960666)
(48.32821282663079, 66.37376510058161)
(8.189334652439612, 26.31952060678026)
(132.52858342545653, 50.79278186683263)
(-120.28814355038416, 55.41826739570587)
(121.0455589159152, -8.88459079063368)
(-49.43003278240988, 66.66762461256994)
(133.86157844709254, -12.799495072124458)
(60.09141077603954, 31.685478811575862)
(-139.14864866271725, 68.91271685379272)
(37.70532893398155, -0.3969162514629403)
(-177.6408538150166, 67.89284601520686)
(156.7120322695418, 68.75001116556663)
(39.58910783757926, -0.16109436019517887)
(-54.43587879623105, 73.19154551170715)
(74.62796888391443, 50.20429452422627)
(-44.81134734327202, 71.64288682619832)
(121.89582462504035, 31.278856549168722)
(31.423254080031995, -9.38067238883032)
(95.3799233333794, 60.64486166842343)
(-99.92777841637728, 25.829850681530857)
(88.23597019256266, 26.146335620145194)
(-102.81641337363232, 36.40856355043644)
(129.30425794412224, -24.936668497055607)
(-97.89219492046558, 57.23384327111762)
(25.967029331792418, 30.5693518347542)
(127.80252102758311, 56.32403224055804)
(11.244885075197885, 24.924868139378773)
(115.03367924878785, 42.43063953608629)
(15.728872002027174, 45.29647938163487)
(77.92697838332981, 28.701706033998263)
(14.6181039254744, 65.48191870876533)
(107.93566468002115, 27.40486477034655)
(68.06337885239842, 45.86765994911869)
(114.28416001524897, 70.59898570595655)
(-122.88051881852735, 52.62904407605052)
(28.402510790419967, 23.675938333730258)
(69.79153803745888, 30.911567987527334)
(14.229433200980537, -0.19402090932125304)
(84.25544666514395, 33.46068123084807)
(83.47105584323862, 55.83936139884105)
(-161.82208586490452, 63.21561143052139)
(51.62720104722857, 22.115745549170697)
(-112.90875720375738, 50.943415329088936)
(26.721461979921344, 25.099920161531614)
(-5.1647179638107445, 6.106151556187697)
(102.48557646330966, 63.470222260567084)
(-42.10855647186642, -3.5911420420991647)
(83.068765936658, 73.77972083997062)
(-50.333405409015455, -15.968398631632382)
(102.25510695675501, 28.41586222415421)
(45.50781435440598, -22.942226912558738)
(36.411588278253845, -6.211638493526777)
(83.78539973392714, 37.56455772456893)
(34.10612752903759, -13.373824592744967)
(83.89508827564327, 52.43335692286777)
(-15.444382154258903, 22.763714713038254)
(65.17639338274682, 75.91890511775352)
(-90.60892770432395, 18.592991719953872)
(124.88811424920294, 48.58762109347228)
(88.0269969778115, 34.58034597629228)
(105.74409565001844, 42.874129841184356)
(73.93017350948242, 58.76017820440288)
(56.38963467112859, 37.48664845053132)
(-62.402923221717685, 6.091244297770842)
(143.3083325362573, -13.626919492599797)
(4.183767907356838, 28.655658576755798)
(162.8447522598268, 59.53327282202102)
(71.15613054011428, 21.56290002736239)
(-54.34105129128719, 2.0874446956144084)
(129.45500479185074, 63.211510403084134)
(125.2600275350884, -15.71352141636359)
(104.18399298810795, 76.87869049675984)
(120.04596536567851, 57.71549297911022)
(-8.302960035489491, 31.451271755084903)
(105.57067489546807, 35.721404807959274)
(77.66785300993763, 66.01040210141628)
(-63.223392094237155, -28.339194042079306)
(53.81644164852554, 21.366415869715865)
(47.45009992808488, 8.50667694421793)
(-86.44667889627729, 72.41671077185973)
(33.158990579930446, -3.718826862465761)
(158.08756206517148, 52.31175555234691)
(-94.26277509772727, 61.80308756039261)
(25.013679924910463, 48.53034652019031)
(-110.5150095700589, 67.00414747883633)
(-85.80917093255259, 49.19328176626664)
(-77.85073206739855, -3.275203905913301)
(45.33154579634444, 32.37291950461889)
(-51.482256861184254, 2.086338780265436)
(-70.34256672535895, 70.62330952329523)
(122.11633361036752, 44.61246594110324)
(-73.23790365289145, -45.55043838744561)
(8.095347089012193, 35.0999211439007)
(153.38792181705503, 68.9788033505437)
(46.81752464514943, 55.67099158430133)
(-73.77491396476549, 60.023162943252856)
(39.80439259021759, 22.994566379214604)
(17.23353398499316, 46.937174418338714)
(-122.51818061053241, 40.46917629912679)
(89.31585359274743, 58.51006045933258)
(75.94214448396238, 40.54955148975108)
(26.694890305780035, 9.305932608034084)
(-72.81329525627783, -36.45410406222279)
(129.54885365068503, 67.21453475726048)
(88.26107395180958, 72.32083883437377)
(-103.61883609422622, 55.36681221940097)
(-92.27340853274761, 64.81812575928092)
(149.5257701327916, -24.24975276381781)
(52.430796033019845, 48.80719412678346)
(18.52614114431657, -10.930854545270961)
(69.29808029246846, 30.911296913216646)
(141.75834477166717, -8.401338210727161)
(14.898426279007964, 9.61206155620387)
(26.815224258965742, -4.294527958278209)
(-120.89189019950584, 47.91227638170204)
(105.25257653865447, 35.97670469317461)
(103.51929486107753, 41.909109892229935)
(35.45115199781881, 23.439578894787388)
(-107.73522219519968, 30.319649569997196)
(35.31208419205322, 9.573830483356986)
(86.2065445536038, 58.06275373849002)
(107.01770778935867, 36.02069457633286)
(27.373491681052343, 30.139017243683682)
(-111.61727389463083, 70.31114476985016)
(17.98705385104924, -15.44669069629181)
(42.33613680364715, 34.41261181595978)
(36.67162177235886, -17.09766781147927)
(53.26862114161332, 64.64942540998234)
(-99.22170842906127, 18.743323225193535)
(114.24180679064204, 61.48816913160158)
(-50.99725937207705, -20.698157906363548)
(19.58256647283264, 48.867178647236074)
(81.58428141234447, 29.359779486562132)
(-71.23552711377144, -1.148227827323879)
(72.93179187695043, 48.71966071636817)
(114.68165888597719, 38.98810281115763)
(55.05100576214679, 57.37272767803725)
(-70.6534299100002, -25.569766147294146)
(-111.85178374151023, 67.1250763244415)
(-29.23779659594885, 70.93692577891593)
(-37.770525025498586, -10.783630060018282)
(-67.6630014697187, 55.09403151292315)
(-79.6707257277656, 82.3588282804632)
(90.63666926344433, 45.39113056712989)
(107.14332213466463, 65.14362874982851)
(-100.07126307252103, 75.78828304177446)
(26.217539437638578, 1.1143587931143486)
(-61.71652827465894, -28.363452859284713)
(34.091468040213414, 15.6935962170337)
(82.349772346505, 72.60581960213369)
(86.57041454762287, 55.21678056094606)
(76.36745036984718, 43.54212939806652)
(18.694354635487315, -10.6260515349379)
(-128.69073995886612, 64.09705229996865)
(-101.85886421073272, 25.13254156840452)
(56.139607616928316, 73.45002522117991)
(-107.193879849582, 68.25107983799938)
(115.64428580747654, 51.40710656446166)
(48.39832848345344, -16.4500749728723)
(178.7653361438745, -16.655796377018333)
(79.68787116863052, 66.12600973976308)
(76.72861328923875, 46.393839793738096)
(104.27443316644724, 73.11420418980131)
(-67.68983778561636, -1.1129249001437813)
(-100.74237104632114, 26.5701466206053)
(-70.739645222192, 65.12731485787248)
(-75.46726476639105, -1.4276104587727048)
(74.22825420426454, 55.02776149560654)
(167.50543228842866, 67.17749827495183)
(16.29890090481956, 29.77639764232913)
(177.57403990120434, 68.63969170374432)
(118.7024182407452, -29.072525352205588)
(36.833015778735216, 35.69615317481913)
(-109.28377404349996, 48.50840752389905)
(6.96170674944193, 61.80834353934546)
(100.3833334934431, 68.5645950638071)
(95.4593148416347, 52.7762428980366)
(-92.73599395071342, 42.46721686436754)
(-102.58096880375805, 42.50819269337222)
(21.98973874329306, 61.11542154149214)
(105.78161961700965, 76.55374404499273)
(-61.08035615469245, 4.588749023709013)
(137.81327516740686, 61.79805999968309)
(45.786915514464624, 58.47841528073903)
(-162.8440281428596, 64.65435117958611)
(45.375259448353376, 34.55973799136146)
(94.25678325907415, 56.673846768017825)
(147.41495551853512, 63.89875220017299)
(-8.043296439948875, 8.796447567277113)
(105.7565588570344, 49.63366882838798)
(-63.909475469397506, -32.50512292892697)
(-35.55121715874739, 77.12830622528139)
(84.9388805936801, 38.98105077689365)
(108.82585023429925, 50.115516612031456)
(-151.09334039478244, 64.78592025376994)
(54.082529921679566, 19.21520513932971)
(15.072375727301903, -24.89277821146929)
(22.735093037767314, -23.021859697900823)
(0.9919173775045067, 49.27102076530517)
(-69.93561469350323, -47.08879895748528)
(-69.40970138526754, 44.8382011237625)
(83.2168519388947, 67.23136079998179)
(-83.88278396508505, 67.64046588902255)
(134.76125884890627, 50.704663145756)
(-178.56593388881672, 68.18268551481137)
(108.7385300810609, 56.34183025619592)
(4.358998795787045, 47.66555253983799)
(-60.70706904878071, -18.689023806658554)
(-110.85172040381543, 47.75996651807969)
(39.813572495786275, 5.794711118972202)
(28.969406115031177, 2.625563351653156)
(10.17024348528247, 54.42433556854371)
(78.58517319466591, 12.885861890751514)
(124.52516416786892, -9.850528904019455)
(65.5730881887715, 66.71689714658731)
(114.74623004273656, 37.84734983804458)
(55.672438839444, 43.80321664474266)
(-132.02330057209778, 65.23505020577855)
(-94.98541823007662, 66.78946256441824)
(37.432236972174934, 13.149450314177983)
(41.605475536219814, 37.72939768036572)
(10.969761757321407, 3.6496854573706656)
(83.76632892852251, 37.84108998339374)
(-84.42874197001501, 82.40650459338187)
(16.779214363270654, -7.855060131635426)
(67.8124661264061, 46.61632234974738)
(67.75081982507427, 61.53755210441523)
(26.797785849066514, 29.960241164916667)
(141.16134303347656, 63.37656168766253)
(-3.698921610356564, 21.05394325015334)
(-95.42286737268746, 63.71015399001192)
(96.3116342073289, 39.671844906440526)
(106.09767828211204, 36.12961014531075)
(-146.57393470458283, 60.906619026589425)
(-67.03369888555964, 62.42269943844309)
(-119.29810822193042, 37.91375770206639)
(-36.085697785092606, 79.95954012127669)
(86.43609502254003, 37.17333211012328)
(80.11986451998791, 32.915339564922206)
(70.96838364284372, 47.24366609402503)
(-57.875249138756885, -24.47756578503764)
(-60.35523710373184, 2.1931337997797584)
(-68.43711604562226, -0.16603883202321867)
(14.35779362166943, 22.50719541311436)
(35.86364805226526, 22.67775989401349)
(58.54819675742263, 36.73373706306458)
(-70.72215511599114, 50.93884499514061)
(36.22720968987559, -9.867203243325022)
(58.87295349417488, 47.59139423751037)
(-126.08377134625457, 61.073553564872725)
(23.75521629563204, 15.779738400306755)
(66.34682970911649, 48.031785950372864)
(81.86709444769349, 36.191280214084415)
(134.44585811824487, -22.51160246320387)
(39.67149891506864, 55.67625906688701)
(37.39832394498114, 48.83766460885917)
(-66.5483481984814, -54.89292563633446)
(-139.5971893636088, 65.3182935041294)
(139.43885069248205, 66.43737629384924)
(128.88762866150324, 46.153112180984664)
(-76.51163436423857, 50.33918145665112)
(59.57763202859991, 38.40877189705574)
(42.750800987855, 63.67749644443546)
(-72.06244882592861, -14.750503181470492)
(-108.0942172554272, 35.28322464641295)
(-103.64068285581956, 47.13248794854172)
(33.664246376185844, -10.246094652848)
(100.91451381238141, 72.18975865073517)
